2009-12-01,龙塘,5183.79,47,10919150,2106.4
2009-12-01,石角,13794.94,67,100736251,7302.41
2009-12-01,新城,82870.75,709,352511033,4253.74
2009-12-01,源潭,712.18,6,1364000,1915.25
2009-08-01,旧城,48680.58,400,168145055,3454.05
2009-08-01,龙塘,4136.9,38,7886991,1906.5
2009-08-01,石角,6997.89,58,31222411,4461.69
2009-08-01,新城,58937.41,469,255823055.4,4340.59
2009-08-01,源潭,1837.02,13,2631636,1432.56
2009-11-01,旧城,66926.17,484,290416540,4339.36
2009-11-01,龙塘,6086.25,61,13707757,2252.25
2009-11-01,石角,6482.87,37,31554604,4867.38
2009-11-01,新城,128190.69,972,593954456,4633.37
2009-11-01,源潭,2504.32,8,3626537,1448.11
2011-04-01,附城,1931.42,21,6809497,3525.64
2011-04-01,旧城,40359.03,365,207158750,5132.9
2011-04-01,龙塘,6141.78,60,20908262,3404.27
2011-04-01,石角,5029.51,26,31824404,6327.54
2011-04-01,新城,65943.44,606,315810265,4789.11
2011-04-01,源潭,3890.3,36,9512026,2445.06
2009-09-01,旧城,85974.62,687,314527371,3658.37
2009-09-01,龙塘,4548.84,47,8990316,1976.4
2009-09-01,石角,9595.99,44,50710228,5284.52
2009-09-01,新城,91367.74,817,385009097,4213.84
2009-09-01,源潭,607.08,6,903380,1488.07
2009-10-01,旧城,80790.03,636,322459509,3991.33
2009-10-01,龙塘,8234.97,77,16708034,2028.91
2009-10-01,石角,4896.09,24,20913789,4271.53
2009-10-01,新城,63622.07,564,284088413,4465.25
2009-10-01,源潭,2049.14,18,3246157,1584.16
2011-03-01,附城,3165.43,34,11168290,3528.21
2011-03-01,旧城,54899.36,493,249460296,4543.96
2011-03-01,龙塘,11420.84,117,32185465,2818.13
2011-03-01,石角,13901.78,94,88606576,6373.76
2011-03-01,新城,74513.89,600,369766284,4962.38
2011-03-01,源潭,3783.93,35,8929765,2359.92
2009-07-01,旧城,87993.02,731,323418907,3675.51
2009-07-01,龙塘,4494.23,45,9785525,2177.35
2009-07-01,石角,8349.6,43,46286318,5543.54
2009-07-01,新城,147765.39,1059,702428575,4753.67
2009-07-01,源潭,1758.27,17,3407878,1938.2
2009-06-01,旧城,88810.88,710,323571727,3643.38
2009-06-01,龙塘,5578.46,50,10902489,1954.39
2009-06-01,石角,9983.61,56,52984153,5307.11
2009-06-01,新城,132817.29,1136,541815561,4079.41
2009-06-01,源潭,1090.89,17,1126348,1032.5
2009-05-01,旧城,85843.35,673,319140907,3717.71
2009-05-01,龙塘,3602.84,32,6975159,1936.02
2009-05-01,石角,6212.27,20,35470463,5709.74
2009-05-01,新城,77981.99,799,306006215,3924.06
2009-03-01,附城,285.19,2,610204,2139.64
2009-03-01,旧城,60950.82,506,193333305,3171.96
2009-03-01,龙塘,3861.27,40,6763042,1751.51
2009-03-01,石角,1925.63,12,11006897,5716
2009-03-01,新城,78204.54,945,269463172,3445.62
2011-02-01,附城,3184.8,32,9959958,3127.34
2011-02-01,旧城,44748.13,434,207948146,4647.08
2011-02-01,龙塘,2916.92,31,9377901,3215
2011-02-01,石角,22119.59,214,110301303,4986.59
2011-02-01,新城,43077.71,380,214226413.92,4973.02
2011-02-01,源潭,3413.5,35,7883613,2309.54
2009-04-01,附城,289.96,2,569961,1965.65
2009-04-01,旧城,52894.51,437,184977727,3497.11
2009-04-01,龙塘,4192.28,39,7670456,1829.66
2009-04-01,石角,2952.71,18,12077452,4090.29
2009-04-01,新城,75538.26,942,279254284,3696.86
2009-04-01,源潭,1688.46,15,2671085,1581.97
2009-02-01,旧城,32648.24,263,114147281,3496.28
2009-02-01,龙塘,1643.59,15,2886711,1756.34
2009-02-01,石角,1647.53,9,9405775,5709.02
2009-02-01,新城,50918.81,567,170704265,3352.48
2009-02-01,源潭,291.94,5,1759675,6027.52
2009-01-01,附城,98.16,3,180000,1833.74
2009-01-01,旧城,36147.62,257,116951764,3235.39
2009-01-01,龙塘,914.73,9,1628578,1780.39
2009-01-01,石角,472.57,4,1101108,2330.04
2009-01-01,新城,31315.21,283,93802355,2995.42
2009-01-01,源潭,1207.68,11,2443445,2023.26
2008-12-01,附城,155.54,2,280523,1803.54
2008-12-01,旧城,16191.74,126,56142559,3467.36
2008-12-01,龙塘,1525.39,14,2581818,1692.56
2008-12-01,石角,3459.54,20,22742343,6573.81
2008-12-01,新城,26170.09,227,78620267,3004.2
2008-12-01,源潭,351.87,4,1339584,3807.04
2008-11-01,附城,430.79,4,1367160,3173.61
2008-11-01,旧城,15431.64,124,56173248,3640.13
2008-11-01,龙塘,2187.44,23,5215109,2384.12
2008-11-01,石角,17962.77,123,36169480,2013.58
2008-11-01,新城,30856.45,271,99162157,3213.66
2008-11-01,源潭,3144.92,26,5215927,1658.52
2008-10-01,附城,743.81,7,2263126,3042.61
2008-10-01,旧城,17651.92,179,50147855,2840.93
2008-10-01,龙塘,1809.49,16,3790013,2094.52
2008-10-01,石角,5362.06,26,38366687,7155.21
2008-10-01,新城,26856.75,202,80608683,3001.43
2008-10-01,源潭,3793.46,33,3316263,874.21
2008-09-01,附城,630.99,8,3495006,5538.92
2008-09-01,旧城,21226.44,182,85601411,4032.77
2008-09-01,龙塘,1216.91,13,2685471,2206.8
2008-09-01,石角,16154.71,130,33656691,2083.4
2008-09-01,新城,29486.85,258,99032132,3358.52
2008-09-01,源潭,154.72,1,219000,1415.46
2008-08-01,附城,1083.94,7,2024541,1867.76
2008-08-01,旧城,16738.49,126,66158386,3952.47
2008-08-01,龙塘,1580.02,16,4668952,2955
2008-08-01,石角,2687.54,16,17665475,6573.1
2008-08-01,新城,35418.14,302,113141296,3194.44
2008-08-01,源潭,1062.08,10,2129652,2005.17
2008-07-01,附城,759.84,6,1548299,2037.66
2008-07-01,旧城,19152.01,159,64077682,3345.74
2008-07-01,龙塘,1718.15,15,4658468,2711.33
